student_id,course_id,session_date,attendance_status
STU-1275,STAT-301,2026-10-20,Present
STU-1275,STAT-301,2026-10-22,Present
STU-1275,STAT-301,2026-10-27,Present
STU-1275,STAT-301,2026-10-29,Present
STU-1276,MATH-150,2026-01-13,Present
STU-1276,MATH-150,2026-01-15,Present
STU-1276,MATH-150,2026-01-20,Present
STU-1276,MATH-150,2026-01-22,Present
STU-1276,MATH-150,2026-01-27,Present
STU-1276,MATH-150,2026-01-29,Present
STU-1276,MATH-150,2026-02-03,Absent
STU-1276,MATH-150,2026-02-05,Present
STU-1276,MATH-150,2026-02-10,Present
STU-1276,MATH-150,2026-02-12,Present
STU-1276,MATH-150,2026-02-17,Present
STU-1276,MATH-150,2026-02-19,Present
STU-1276,MATH-150,2026-02-24,Present
STU-1276,MATH-150,2026-02-26,Present
STU-1276,MATH-150,2026-03-03,Present
STU-1276,MATH-150,2026-03-05,Present
STU-1276,MATH-150,2026-03-10,Late
STU-1276,MATH-150,2026-03-12,Present
STU-1276,MATH-150,2026-03-17,Present
STU-1276,MATH-150,2026-03-19,Present
STU-1276,STAT-301,2026-01-13,Present
STU-1276,STAT-301,2026-01-15,Present
STU-1276,STAT-301,2026-01-20,Present
STU-1276,STAT-301,2026-01-22,Present
STU-1276,STAT-301,2026-01-27,Absent
STU-1276,STAT-301,2026-01-29,Present
STU-1276,STAT-301,2026-02-03,Present
STU-1276,STAT-301,2026-02-05,Present
STU-1276,STAT-301,2026-02-10,Present
STU-1276,STAT-301,2026-02-12,Present
STU-1276,STAT-301,2026-02-17,Present
STU-1276,STAT-301,2026-02-19,Present
STU-1276,STAT-301,2026-02-24,Absent
STU-1276,STAT-301,2026-02-26,Present
STU-1276,STAT-301,2026-03-03,Present
STU-1276,STAT-301,2026-03-05,Present
STU-1276,STAT-301,2026-03-10,Present
STU-1276,STAT-301,2026-03-12,Present
STU-1276,STAT-301,2026-03-17,Present
STU-1276,STAT-301,2026-03-19,Absent
STU-1277,MATH-150,2026-01-13,Present
STU-1277,MATH-150,2026-01-15,Present
STU-1277,MATH-150,2026-01-20,Present
STU-1277,MATH-150,2026-01-22,Present
STU-1277,MATH-150,2026-01-27,Present
STU-1277,MATH-150,2026-01-29,Present
STU-1277,MATH-150,2026-02-03,Present
STU-1277,MATH-150,2026-02-05,Present
STU-1277,MATH-150,2026-02-10,Present
STU-1277,MATH-150,2026-02-12,Present
STU-1277,MATH-150,2026-02-17,Present
STU-1277,MATH-150,2026-02-19,Present
STU-1277,MATH-150,2026-02-24,Present
STU-1277,MATH-150,2026-02-26,Present
STU-1277,MATH-150,2026-03-03,Present
STU-1277,MATH-150,2026-03-05,Present
STU-1277,MATH-150,2026-03-10,Present
STU-1277,MATH-150,2026-03-12,Absent
STU-1277,MATH-150,2026-03-17,Present
STU-1277,MATH-150,2026-03-19,Present
STU-1277,STAT-301,2026-01-13,Present
STU-1277,STAT-301,2026-01-15,Present
STU-1277,STAT-301,2026-01-20,Present
STU-1277,STAT-301,2026-01-22,Present
STU-1277,STAT-301,2026-01-27,Present
STU-1277,STAT-301,2026-01-29,Present
STU-1277,STAT-301,2026-02-03,Present
STU-1277,STAT-301,2026-02-05,Present
STU-1277,STAT-301,2026-02-10,Present
STU-1277,STAT-301,2026-02-12,Present
STU-1277,STAT-301,2026-02-17,Present
STU-1277,STAT-301,2026-02-19,Present
STU-1277,STAT-301,2026-02-24,Present
STU-1277,STAT-301,2026-02-26,Present
STU-1277,STAT-301,2026-03-03,Present
STU-1277,STAT-301,2026-03-05,Present
STU-1277,STAT-301,2026-03-10,Excused
STU-1277,STAT-301,2026-03-12,Absent
STU-1277,STAT-301,2026-03-17,Absent
STU-1277,STAT-301,2026-03-19,Present
STU-1277,DATA-101,2026-08-25,Present
STU-1277,DATA-101,2026-08-27,Present
STU-1277,DATA-101,2026-09-01,Present
STU-1277,DATA-101,2026-09-03,Present
STU-1277,DATA-101,2026-09-08,Present
STU-1277,DATA-101,2026-09-10,Present
STU-1277,DATA-101,2026-09-15,Present
STU-1277,DATA-101,2026-09-17,Present
STU-1277,DATA-101,2026-09-22,Present
STU-1277,DATA-101,2026-09-24,Present
STU-1277,DATA-101,2026-09-29,Present
STU-1277,DATA-101,2026-10-01,Present
STU-1277,DATA-101,2026-10-06,Present
STU-1277,DATA-101,2026-10-08,Present
STU-1277,DATA-101,2026-10-13,Present
STU-1277,DATA-101,2026-10-15,Present
STU-1277,DATA-101,2026-10-20,Absent
STU-1277,DATA-101,2026-10-22,Present
STU-1277,DATA-101,2026-10-27,Present
STU-1277,DATA-101,2026-10-29,Present
STU-1278,CS-204,2026-01-13,Present
STU-1278,CS-204,2026-01-15,Present
STU-1278,CS-204,2026-01-20,Late
STU-1278,CS-204,2026-01-22,Present
STU-1278,CS-204,2026-01-27,Present
STU-1278,CS-204,2026-01-29,Present
STU-1278,CS-204,2026-02-03,Present
STU-1278,CS-204,2026-02-05,Present
STU-1278,CS-204,2026-02-10,Present
STU-1278,CS-204,2026-02-12,Present
STU-1278,CS-204,2026-02-17,Present
STU-1278,CS-204,2026-02-19,Late
STU-1278,CS-204,2026-02-24,Present
STU-1278,CS-204,2026-02-26,Present
STU-1278,CS-204,2026-03-03,Present
STU-1278,CS-204,2026-03-05,Present
STU-1278,CS-204,2026-03-10,Absent
STU-1278,CS-204,2026-03-12,Present
STU-1278,CS-204,2026-03-17,Excused
STU-1278,CS-204,2026-03-19,Absent
STU-1278,DATA-101,2026-08-25,Present
STU-1278,DATA-101,2026-08-27,Present
STU-1278,DATA-101,2026-09-01,Present
STU-1278,DATA-101,2026-09-03,Present
STU-1278,DATA-101,2026-09-08,Present
STU-1278,DATA-101,2026-09-10,Present
STU-1278,DATA-101,2026-09-15,Present
STU-1278,DATA-101,2026-09-17,Present
STU-1278,DATA-101,2026-09-22,Present
STU-1278,DATA-101,2026-09-24,Present
STU-1278,DATA-101,2026-09-29,Present
STU-1278,DATA-101,2026-10-01,Present
STU-1278,DATA-101,2026-10-06,Present
STU-1278,DATA-101,2026-10-08,Present
STU-1278,DATA-101,2026-10-13,Present
STU-1278,DATA-101,2026-10-15,Present
STU-1278,DATA-101,2026-10-20,Absent
STU-1278,DATA-101,2026-10-22,Absent
STU-1278,DATA-101,2026-10-27,Present
STU-1278,DATA-101,2026-10-29,Present
STU-1279,DATA-101,2026-01-13,Present
STU-1279,DATA-101,2026-01-15,Present
STU-1279,DATA-101,2026-01-20,Present
STU-1279,DATA-101,2026-01-22,Present
STU-1279,DATA-101,2026-01-27,Present
STU-1279,DATA-101,2026-01-29,Present
STU-1279,DATA-101,2026-02-03,Present
STU-1279,DATA-101,2026-02-05,Present
STU-1279,DATA-101,2026-02-10,Late
STU-1279,DATA-101,2026-02-12,Present
STU-1279,DATA-101,2026-02-17,Present
STU-1279,DATA-101,2026-02-19,Present
STU-1279,DATA-101,2026-02-24,Present
STU-1279,DATA-101,2026-02-26,Present
STU-1279,DATA-101,2026-03-03,Present
STU-1279,DATA-101,2026-03-05,Present
STU-1279,DATA-101,2026-03-10,Present
STU-1279,DATA-101,2026-03-12,Present
STU-1279,DATA-101,2026-03-17,Present
STU-1279,DATA-101,2026-03-19,Present
STU-1279,STAT-301,2026-08-25,Present
STU-1279,STAT-301,2026-08-27,Present
STU-1279,STAT-301,2026-09-01,Present
STU-1279,STAT-301,2026-09-03,Present
STU-1279,STAT-301,2026-09-08,Present
STU-1279,STAT-301,2026-09-10,Late
STU-1279,STAT-301,2026-09-15,Present
STU-1279,STAT-301,2026-09-17,Present
STU-1279,STAT-301,2026-09-22,Present
STU-1279,STAT-301,2026-09-24,Present
STU-1279,STAT-301,2026-09-29,Present
STU-1279,STAT-301,2026-10-01,Present
STU-1279,STAT-301,2026-10-06,Present
STU-1279,STAT-301,2026-10-08,Present
STU-1279,STAT-301,2026-10-13,Present
STU-1279,STAT-301,2026-10-15,Present
STU-1279,STAT-301,2026-10-20,Present
STU-1279,STAT-301,2026-10-22,Present
STU-1279,STAT-301,2026-10-27,Present
STU-1279,STAT-301,2026-10-29,Present
STU-1280,STAT-301,2026-01-13,Present
STU-1280,STAT-301,2026-01-15,Present
STU-1280,STAT-301,2026-01-20,Present
STU-1280,STAT-301,2026-01-22,Present
STU-1280,STAT-301,2026-01-27,Present
STU-1280,STAT-301,2026-01-29,Present
STU-1280,STAT-301,2026-02-03,Present
STU-1280,STAT-301,2026-02-05,Present
STU-1280,STAT-301,2026-02-10,Present
STU-1280,STAT-301,2026-02-12,Present
STU-1280,STAT-301,2026-02-17,Present
STU-1280,STAT-301,2026-02-19,Present
STU-1280,STAT-301,2026-02-24,Present
STU-1280,STAT-301,2026-02-26,Late
STU-1280,STAT-301,2026-03-03,Late
STU-1280,STAT-301,2026-03-05,Present
STU-1280,STAT-301,2026-03-10,Present
STU-1280,STAT-301,2026-03-12,Present
STU-1280,STAT-301,2026-03-17,Late
STU-1280,STAT-301,2026-03-19,Present
STU-1280,CS-204,2026-01-13,Present
STU-1280,CS-204,2026-01-15,Present
STU-1280,CS-204,2026-01-20,Present
STU-1280,CS-204,2026-01-22,Present
STU-1280,CS-204,2026-01-27,Present
STU-1280,CS-204,2026-01-29,Present
STU-1280,CS-204,2026-02-03,Present
STU-1280,CS-204,2026-02-05,Present
STU-1280,CS-204,2026-02-10,Present
STU-1280,CS-204,2026-02-12,Present
STU-1280,CS-204,2026-02-17,Present
STU-1280,CS-204,2026-02-19,Present
STU-1280,CS-204,2026-02-24,Present
STU-1280,CS-204,2026-02-26,Present
STU-1280,CS-204,2026-03-03,Present
STU-1280,CS-204,2026-03-05,Present
STU-1280,CS-204,2026-03-10,Present
STU-1280,CS-204,2026-03-12,Present
STU-1280,CS-204,2026-03-17,Present
STU-1280,CS-204,2026-03-19,Present
STU-1281,CS-204,2026-08-25,Present
STU-1281,CS-204,2026-08-27,Present
STU-1281,CS-204,2026-09-01,Present
STU-1281,CS-204,2026-09-03,Present
STU-1281,CS-204,2026-09-08,Present
STU-1281,CS-204,2026-09-10,Present
STU-1281,CS-204,2026-09-15,Present
STU-1281,CS-204,2026-09-17,Present
STU-1281,CS-204,2026-09-22,Present
STU-1281,CS-204,2026-09-24,Present
STU-1281,CS-204,2026-09-29,Present
STU-1281,CS-204,2026-10-01,Present
STU-1281,CS-204,2026-10-06,Present
STU-1281,CS-204,2026-10-08,Present
STU-1281,CS-204,2026-10-13,Present
STU-1281,CS-204,2026-10-15,Present
STU-1281,CS-204,2026-10-20,Present
STU-1281,CS-204,2026-10-22,Present
STU-1281,CS-204,2026-10-27,Present
STU-1281,CS-204,2026-10-29,Present
STU-1281,STAT-301,2026-08-25,Present
STU-1281,STAT-301,2026-08-27,Present
STU-1281,STAT-301,2026-09-01,Present
STU-1281,STAT-301,2026-09-03,Present
STU-1281,STAT-301,2026-09-08,Present
STU-1281,STAT-301,2026-09-10,Present
STU-1281,STAT-301,2026-09-15,Present
STU-1281,STAT-301,2026-09-17,Present
STU-1281,STAT-301,2026-09-22,Present
STU-1281,STAT-301,2026-09-24,Present
STU-1281,STAT-301,2026-09-29,Present
STU-1281,STAT-301,2026-10-01,Present
STU-1281,STAT-301,2026-10-06,Present
STU-1281,STAT-301,2026-10-08,Present
STU-1281,STAT-301,2026-10-13,Present
STU-1281,STAT-301,2026-10-15,Present
STU-1281,STAT-301,2026-10-20,Present
STU-1281,STAT-301,2026-10-22,Present
STU-1281,STAT-301,2026-10-27,Present
STU-1281,STAT-301,2026-10-29,Present
STU-1281,DATA-101,2026-08-25,Present
STU-1281,DATA-101,2026-08-27,Present
STU-1281,DATA-101,2026-09-01,Present
STU-1281,DATA-101,2026-09-03,Present
STU-1281,DATA-101,2026-09-08,Present
STU-1281,DATA-101,2026-09-10,Present
STU-1281,DATA-101,2026-09-15,Present
STU-1281,DATA-101,2026-09-17,Present
STU-1281,DATA-101,2026-09-22,Present
STU-1281,DATA-101,2026-09-24,Present
STU-1281,DATA-101,2026-09-29,Present
STU-1281,DATA-101,2026-10-01,Present
STU-1281,DATA-101,2026-10-06,Present
STU-1281,DATA-101,2026-10-08,Present
STU-1281,DATA-101,2026-10-13,Present
STU-1281,DATA-101,2026-10-15,Present
STU-1281,DATA-101,2026-10-20,Present
STU-1281,DATA-101,2026-10-22,Present
STU-1281,DATA-101,2026-10-27,Present
STU-1281,DATA-101,2026-10-29,Present
STU-1282,CS-204,2026-08-25,Present
STU-1282,CS-204,2026-08-27,Present
STU-1282,CS-204,2026-09-01,Present
STU-1282,CS-204,2026-09-03,Present
STU-1282,CS-204,2026-09-08,Present
STU-1282,CS-204,2026-09-10,Present
STU-1282,CS-204,2026-09-15,Present
STU-1282,CS-204,2026-09-17,Present
STU-1282,CS-204,2026-09-22,Present
STU-1282,CS-204,2026-09-24,Present
STU-1282,CS-204,2026-09-29,Present
STU-1282,CS-204,2026-10-01,Present
STU-1282,CS-204,2026-10-06,Present
STU-1282,CS-204,2026-10-08,Present
STU-1282,CS-204,2026-10-13,Present
STU-1282,CS-204,2026-10-15,Present
STU-1282,CS-204,2026-10-20,Present
STU-1282,CS-204,2026-10-22,Absent
STU-1282,CS-204,2026-10-27,Absent
STU-1282,CS-204,2026-10-29,Excused
STU-1282,MATH-150,2026-08-25,Present
STU-1282,MATH-150,2026-08-27,Present
STU-1282,MATH-150,2026-09-01,Present
STU-1282,MATH-150,2026-09-03,Present
STU-1282,MATH-150,2026-09-08,Present
STU-1282,MATH-150,2026-09-10,Present
STU-1282,MATH-150,2026-09-15,Present
STU-1282,MATH-150,2026-09-17,Present
STU-1282,MATH-150,2026-09-22,Late
STU-1282,MATH-150,2026-09-24,Present
STU-1282,MATH-150,2026-09-29,Present
STU-1282,MATH-150,2026-10-01,Present
STU-1282,MATH-150,2026-10-06,Present
STU-1282,MATH-150,2026-10-08,Present
STU-1282,MATH-150,2026-10-13,Present
STU-1282,MATH-150,2026-10-15,Present
STU-1282,MATH-150,2026-10-20,Excused
STU-1282,MATH-150,2026-10-22,Present
STU-1282,MATH-150,2026-10-27,Present
STU-1282,MATH-150,2026-10-29,Present
STU-1283,CS-204,2026-08-25,Present
STU-1283,CS-204,2026-08-27,Present
STU-1283,CS-204,2026-09-01,Present
STU-1283,CS-204,2026-09-03,Present
STU-1283,CS-204,2026-09-08,Present
STU-1283,CS-204,2026-09-10,Excused
STU-1283,CS-204,2026-09-15,Late
STU-1283,CS-204,2026-09-17,Present
STU-1283,CS-204,2026-09-22,Present
STU-1283,CS-204,2026-09-24,Present
STU-1283,CS-204,2026-09-29,Present
STU-1283,CS-204,2026-10-01,Present
STU-1283,CS-204,2026-10-06,Present
STU-1283,CS-204,2026-10-08,Present
STU-1283,CS-204,2026-10-13,Present
STU-1283,CS-204,2026-10-15,Present
STU-1283,CS-204,2026-10-20,Late
STU-1283,CS-204,2026-10-22,Present
STU-1283,CS-204,2026-10-27,Absent
STU-1283,CS-204,2026-10-29,Present
STU-1283,DATA-101,2026-08-25,Present
STU-1283,DATA-101,2026-08-27,Present
STU-1283,DATA-101,2026-09-01,Present
STU-1283,DATA-101,2026-09-03,Present
STU-1283,DATA-101,2026-09-08,Present
STU-1283,DATA-101,2026-09-10,Present
STU-1283,DATA-101,2026-09-15,Present
STU-1283,DATA-101,2026-09-17,Late
STU-1283,DATA-101,2026-09-22,Present
STU-1283,DATA-101,2026-09-24,Present
STU-1283,DATA-101,2026-09-29,Present
STU-1283,DATA-101,2026-10-01,Present
STU-1283,DATA-101,2026-10-06,Present
STU-1283,DATA-101,2026-10-08,Present
STU-1283,DATA-101,2026-10-13,Present
STU-1283,DATA-101,2026-10-15,Present
STU-1283,DATA-101,2026-10-20,Excused
STU-1283,DATA-101,2026-10-22,Present
STU-1283,DATA-101,2026-10-27,Present
STU-1283,DATA-101,2026-10-29,Absent
STU-1283,STAT-301,2026-08-25,Present
STU-1283,STAT-301,2026-08-27,Present
STU-1283,STAT-301,2026-09-01,Present
STU-1283,STAT-301,2026-09-03,Late
STU-1283,STAT-301,2026-09-08,Present
STU-1283,STAT-301,2026-09-10,Present
STU-1283,STAT-301,2026-09-15,Late
STU-1283,STAT-301,2026-09-17,Present
STU-1283,STAT-301,2026-09-22,Present
STU-1283,STAT-301,2026-09-24,Present
STU-1283,STAT-301,2026-09-29,Present
STU-1283,STAT-301,2026-10-01,Present
STU-1283,STAT-301,2026-10-06,Present
STU-1283,STAT-301,2026-10-08,Present
STU-1283,STAT-301,2026-10-13,Present
STU-1283,STAT-301,2026-10-15,Present
STU-1283,STAT-301,2026-10-20,Present
STU-1283,STAT-301,2026-10-22,Absent
STU-1283,STAT-301,2026-10-27,Late
STU-1283,STAT-301,2026-10-29,Absent
STU-1284,DATA-101,2026-08-25,Present
STU-1284,DATA-101,2026-08-27,Absent
STU-1284,DATA-101,2026-09-01,Absent
STU-1284,DATA-101,2026-09-03,Absent
STU-1284,DATA-101,2026-09-08,Present
STU-1284,DATA-101,2026-09-10,Present
STU-1284,DATA-101,2026-09-15,Absent
STU-1284,DATA-101,2026-09-17,Present
STU-1284,DATA-101,2026-09-22,Absent
STU-1284,DATA-101,2026-09-24,Present
STU-1284,DATA-101,2026-09-29,Present
STU-1284,DATA-101,2026-10-01,Present
STU-1284,DATA-101,2026-10-06,Absent
STU-1284,DATA-101,2026-10-08,Present
STU-1284,DATA-101,2026-10-13,Absent
STU-1284,DATA-101,2026-10-15,Present
STU-1284,DATA-101,2026-10-20,Present
STU-1284,DATA-101,2026-10-22,Present
STU-1284,DATA-101,2026-10-27,Present
STU-1284,DATA-101,2026-10-29,Late
STU-1284,STAT-301,2026-08-25,Present
STU-1284,STAT-301,2026-08-27,Absent
STU-1284,STAT-301,2026-09-01,Present
STU-1284,STAT-301,2026-09-03,Present
STU-1284,STAT-301,2026-09-08,Late
STU-1284,STAT-301,2026-09-10,Present
STU-1284,STAT-301,2026-09-15,Absent
STU-1284,STAT-301,2026-09-17,Present
STU-1284,STAT-301,2026-09-22,Absent
STU-1284,STAT-301,2026-09-24,Present
STU-1284,STAT-301,2026-09-29,Present
STU-1284,STAT-301,2026-10-01,Present
STU-1284,STAT-301,2026-10-06,Present
STU-1284,STAT-301,2026-10-08,Present
STU-1284,STAT-301,2026-10-13,Present
STU-1284,STAT-301,2026-10-15,Absent
STU-1284,STAT-301,2026-10-20,Present
STU-1284,STAT-301,2026-10-22,Present
STU-1284,STAT-301,2026-10-27,Present
STU-1284,STAT-301,2026-10-29,Present
STU-1285,STAT-301,2026-08-25,Absent
STU-1285,STAT-301,2026-08-27,Present
STU-1285,STAT-301,2026-09-01,Present
STU-1285,STAT-301,2026-09-03,Present
STU-1285,STAT-301,2026-09-08,Present
STU-1285,STAT-301,2026-09-10,Present
STU-1285,STAT-301,2026-09-15,Present
STU-1285,STAT-301,2026-09-17,Present
STU-1285,STAT-301,2026-09-22,Present
STU-1285,STAT-301,2026-09-24,Present
STU-1285,STAT-301,2026-09-29,Present
STU-1285,STAT-301,2026-10-01,Present
STU-1285,STAT-301,2026-10-06,Present
STU-1285,STAT-301,2026-10-08,Absent
STU-1285,STAT-301,2026-10-13,Present
STU-1285,STAT-301,2026-10-15,Present
STU-1285,STAT-301,2026-10-20,Present
STU-1285,STAT-301,2026-10-22,Present
STU-1285,STAT-301,2026-10-27,Late
STU-1285,STAT-301,2026-10-29,Absent
STU-1285,MATH-150,2026-01-13,Present
STU-1285,MATH-150,2026-01-15,Present
STU-1285,MATH-150,2026-01-20,Present
STU-1285,MATH-150,2026-01-22,Present
STU-1285,MATH-150,2026-01-27,Present
STU-1285,MATH-150,2026-01-29,Present
STU-1285,MATH-150,2026-02-03,Absent
STU-1285,MATH-150,2026-02-05,Present
STU-1285,MATH-150,2026-02-10,Absent
STU-1285,MATH-150,2026-02-12,Absent
STU-1285,MATH-150,2026-02-17,Excused
STU-1285,MATH-150,2026-02-19,Absent
STU-1285,MATH-150,2026-02-24,Absent
STU-1285,MATH-150,2026-02-26,Absent
STU-1285,MATH-150,2026-03-03,Absent
STU-1285,MATH-150,2026-03-05,Present
STU-1285,MATH-150,2026-03-10,Excused
STU-1285,MATH-150,2026-03-12,Present
STU-1285,MATH-150,2026-03-17,Absent
STU-1285,MATH-150,2026-03-19,Present
STU-1286,DATA-101,2026-01-13,Present
STU-1286,DATA-101,2026-01-15,Present
STU-1286,DATA-101,2026-01-20,Present
STU-1286,DATA-101,2026-01-22,Present
STU-1286,DATA-101,2026-01-27,Present
STU-1286,DATA-101,2026-01-29,Present
STU-1286,DATA-101,2026-02-03,Present
STU-1286,DATA-101,2026-02-05,Present
STU-1286,DATA-101,2026-02-10,Present
STU-1286,DATA-101,2026-02-12,Present
STU-1286,DATA-101,2026-02-17,Present
STU-1286,DATA-101,2026-02-19,Present
STU-1286,DATA-101,2026-02-24,Present
STU-1286,DATA-101,2026-02-26,Present
STU-1286,DATA-101,2026-03-03,Present
STU-1286,DATA-101,2026-03-05,Late
STU-1286,DATA-101,2026-03-10,Present
STU-1286,DATA-101,2026-03-12,Late
STU-1286,DATA-101,2026-03-17,Present
STU-1286,DATA-101,2026-03-19,Present
STU-1286,STAT-301,2026-08-25,Present
STU-1286,STAT-301,2026-08-27,Present
STU-1286,STAT-301,2026-09-01,Present
STU-1286,STAT-301,2026-09-03,Present
STU-1286,STAT-301,2026-09-08,Present
STU-1286,STAT-301,2026-09-10,Present
STU-1286,STAT-301,2026-09-15,Present
STU-1286,STAT-301,2026-09-17,Present
STU-1286,STAT-301,2026-09-22,Present
STU-1286,STAT-301,2026-09-24,Present
STU-1286,STAT-301,2026-09-29,Present
STU-1286,STAT-301,2026-10-01,Present
STU-1286,STAT-301,2026-10-06,Present
STU-1286,STAT-301,2026-10-08,Present
STU-1286,STAT-301,2026-10-13,Late
STU-1286,STAT-301,2026-10-15,Present
STU-1286,STAT-301,2026-10-20,Present
STU-1286,STAT-301,2026-10-22,Present
STU-1286,STAT-301,2026-10-27,Present
STU-1286,STAT-301,2026-10-29,Present
STU-1287,STAT-301,2026-01-13,Present
STU-1287,STAT-301,2026-01-15,Present
STU-1287,STAT-301,2026-01-20,Present
STU-1287,STAT-301,2026-01-22,Present
STU-1287,STAT-301,2026-01-27,Present
STU-1287,STAT-301,2026-01-29,Present
STU-1287,STAT-301,2026-02-03,Present
STU-1287,STAT-301,2026-02-05,Late
STU-1287,STAT-301,2026-02-10,Present
STU-1287,STAT-301,2026-02-12,Present
STU-1287,STAT-301,2026-02-17,Present
STU-1287,STAT-301,2026-02-19,Present
STU-1287,STAT-301,2026-02-24,Present
STU-1287,STAT-301,2026-02-26,Late
STU-1287,STAT-301,2026-03-03,Present
STU-1287,STAT-301,2026-03-05,Present
STU-1287,STAT-301,2026-03-10,Present
STU-1287,STAT-301,2026-03-12,Absent
STU-1287,STAT-301,2026-03-17,Present
STU-1287,STAT-301,2026-03-19,Present
STU-1287,CS-204,2026-01-13,Present
STU-1287,CS-204,2026-01-15,Present
STU-1287,CS-204,2026-01-20,Absent
STU-1287,CS-204,2026-01-22,Present
STU-1287,CS-204,2026-01-27,Present
STU-1287,CS-204,2026-01-29,Present
STU-1287,CS-204,2026-02-03,Present
STU-1287,CS-204,2026-02-05,Present
STU-1287,CS-204,2026-02-10,Present
STU-1287,CS-204,2026-02-12,Present
STU-1287,CS-204,2026-02-17,Present
STU-1287,CS-204,2026-02-19,Present
STU-1287,CS-204,2026-02-24,Present
STU-1287,CS-204,2026-02-26,Present
STU-1287,CS-204,2026-03-03,Present
STU-1287,CS-204,2026-03-05,Present
STU-1287,CS-204,2026-03-10,Present
STU-1287,CS-204,2026-03-12,Present
STU-1287,CS-204,2026-03-17,Present
STU-1287,CS-204,2026-03-19,Present
STU-1288,DATA-101,2026-08-25,Present
STU-1288,DATA-101,2026-08-27,Present
STU-1288,DATA-101,2026-09-01,Present
STU-1288,DATA-101,2026-09-03,Present
STU-1288,DATA-101,2026-09-08,Present
STU-1288,DATA-101,2026-09-10,Present
STU-1288,DATA-101,2026-09-15,Present
STU-1288,DATA-101,2026-09-17,Present
STU-1288,DATA-101,2026-09-22,Present
STU-1288,DATA-101,2026-09-24,Present
STU-1288,DATA-101,2026-09-29,Present
STU-1288,DATA-101,2026-10-01,Present
STU-1288,DATA-101,2026-10-06,Present
STU-1288,DATA-101,2026-10-08,Present
STU-1288,DATA-101,2026-10-13,Present
STU-1288,DATA-101,2026-10-15,Present
STU-1288,DATA-101,2026-10-20,Present
STU-1288,DATA-101,2026-10-22,Present
STU-1288,DATA-101,2026-10-27,Present
STU-1288,DATA-101,2026-10-29,Present
STU-1288,MATH-150,2026-08-25,Present
STU-1288,MATH-150,2026-08-27,Present
STU-1288,MATH-150,2026-09-01,Present
STU-1288,MATH-150,2026-09-03,Present
STU-1288,MATH-150,2026-09-08,Present
STU-1288,MATH-150,2026-09-10,Present
STU-1288,MATH-150,2026-09-15,Present
STU-1288,MATH-150,2026-09-17,Present
STU-1288,MATH-150,2026-09-22,Present
STU-1288,MATH-150,2026-09-24,Present
STU-1288,MATH-150,2026-09-29,Present
STU-1288,MATH-150,2026-10-01,Present
STU-1288,MATH-150,2026-10-06,Present
STU-1288,MATH-150,2026-10-08,Present
STU-1288,MATH-150,2026-10-13,Present
STU-1288,MATH-150,2026-10-15,Present
STU-1288,MATH-150,2026-10-20,Present
STU-1288,MATH-150,2026-10-22,Present
STU-1288,MATH-150,2026-10-27,Present
STU-1288,MATH-150,2026-10-29,Present
STU-1289,STAT-301,2026-01-13,Present
STU-1289,STAT-301,2026-01-15,Present
STU-1289,STAT-301,2026-01-20,Present
STU-1289,STAT-301,2026-01-22,Present
STU-1289,STAT-301,2026-01-27,Late
STU-1289,STAT-301,2026-01-29,Present
STU-1289,STAT-301,2026-02-03,Present
STU-1289,STAT-301,2026-02-05,Present
STU-1289,STAT-301,2026-02-10,Late
STU-1289,STAT-301,2026-02-12,Present
STU-1289,STAT-301,2026-02-17,Present
STU-1289,STAT-301,2026-02-19,Present
STU-1289,STAT-301,2026-02-24,Present
STU-1289,STAT-301,2026-02-26,Present
STU-1289,STAT-301,2026-03-03,Present
STU-1289,STAT-301,2026-03-05,Present
STU-1289,STAT-301,2026-03-10,Present
STU-1289,STAT-301,2026-03-12,Present
STU-1289,STAT-301,2026-03-17,Present
STU-1289,STAT-301,2026-03-19,Present
STU-1289,DATA-101,2026-08-25,Present
STU-1289,DATA-101,2026-08-27,Present
STU-1289,DATA-101,2026-09-01,Late
STU-1289,DATA-101,2026-09-03,Present
STU-1289,DATA-101,2026-09-08,Present
STU-1289,DATA-101,2026-09-10,Present
STU-1289,DATA-101,2026-09-15,Present
STU-1289,DATA-101,2026-09-17,Present
STU-1289,DATA-101,2026-09-22,Present
STU-1289,DATA-101,2026-09-24,Present
STU-1289,DATA-101,2026-09-29,Present
STU-1289,DATA-101,2026-10-01,Present
STU-1289,DATA-101,2026-10-06,Present
STU-1289,DATA-101,2026-10-08,Present
STU-1289,DATA-101,2026-10-13,Present
STU-1289,DATA-101,2026-10-15,Present
STU-1289,DATA-101,2026-10-20,Present
STU-1289,DATA-101,2026-10-22,Present
STU-1289,DATA-101,2026-10-27,Present
STU-1289,DATA-101,2026-10-29,Present
STU-1289,CS-204,2026-08-25,Present
STU-1289,CS-204,2026-08-27,Present
STU-1289,CS-204,2026-09-01,Present
STU-1289,CS-204,2026-09-03,Present
STU-1289,CS-204,2026-09-08,Present
STU-1289,CS-204,2026-09-10,Present
STU-1289,CS-204,2026-09-15,Present
STU-1289,CS-204,2026-09-17,Present
STU-1289,CS-204,2026-09-22,Present
STU-1289,CS-204,2026-09-24,Present
STU-1289,CS-204,2026-09-29,Present
STU-1289,CS-204,2026-10-01,Present
STU-1289,CS-204,2026-10-06,Present
STU-1289,CS-204,2026-10-08,Present
STU-1289,CS-204,2026-10-13,Present
